task_i,task_j,S_ij_km
8,130,-1.439798
8,131,4.948852
8,132,1.928313
8,133,6.896547
8,134,-1.64921
8,135,1.426711
8,136,0.05928
8,137,0.007467
8,138,-0.214332
8,139,2.893517
8,140,0.167087
8,141,-1.752825
8,142,-0.098582
8,143,0.885105
8,144,3.001047
8,145,0.01025
8,146,-0.998187
8,147,6.85363
8,148,-0.596668
8,149,2.923574
8,150,-0.533038
8,151,8.10596
8,152,-1.161113
8,153,1.128474
8,154,5.394948
8,155,2.840538
8,156,4.746627
8,157,0.832766
8,158,0.517109
8,159,4.310422
8,160,-0.580406
8,161,0.618947
8,162,3.148276
8,163,-1.059764
8,164,3.116351
8,165,-0.314629
8,166,-0.15467
8,167,1.066418
8,168,1.582774
8,169,1.055
8,170,4.004453
8,171,0.678611
8,172,2.272161
8,173,0.179589
8,174,0.461547
8,175,2.93731
8,176,8.943148
8,177,3.243713
8,178,4.689111
8,179,3.733843
8,180,5.897643
8,181,0.071256
8,182,2.201338
8,183,0.664
8,184,3.534355
8,185,-1.251768
8,186,4.161664
8,187,8.867483
8,188,3.864437
8,189,3.53716
8,190,5.809876
8,191,-0.587221
8,192,1.325593
8,193,2.957841
8,194,0.945294
8,195,5.558613
8,196,0.501009
8,197,3.836224
8,198,3.333517
8,199,0.236901
8,200,-2.111293
9,10,-3.996153
9,11,-9.170638
9,12,-3.603571
9,13,-4.054665
9,14,-7.216545
9,15,0.29509
9,16,2.40805
9,17,-1.138563
9,18,-1.52456
9,19,1.56854
9,20,-1.658321
9,21,1.861189
9,22,-1.905186
9,23,-2.271622
9,24,-0.93092
9,25,0.996914
9,26,0.375173
9,27,-1.429394
9,28,-1.742451
9,29,-4.687453
9,30,1.85521
9,31,0.717065
9,32,0.662477
9,33,-1.678982
9,34,-2.264972
9,35,-6.180145
9,36,-0.184474
9,37,-2.510198
9,38,-2.375509
9,39,2.95496
9,40,-1.666187
9,41,-0.428113
9,42,-3.182307
9,43,-1.768073
9,44,-1.646638
9,45,1.25623
9,46,-0.74402
9,47,-4.740295
9,48,0.701159
9,49,-4.909487
9,50,-7.154222
9,51,-2.464276
9,52,-2.016847
9,53,3.337126
9,54,-4.009937
9,55,-7.669026
9,56,-3.126042
9,57,-3.580172
9,58,0.325567
9,59,-2.155169
9,60,0.681793
9,61,0.717155
9,62,-1.738038
9,63,-0.014636
9,64,-1.18262
9,65,-1.811095
9,66,-4.73589
9,67,2.794756
9,68,3.850792
9,69,0.221348
9,70,1.851265
9,71,0.219987
9,72,-2.638318
9,73,-1.690209
9,74,1.078461
9,75,0.032347
9,76,0.667302
9,77,0.704725
9,78,-0.336898
9,79,-2.185083
9,80,-2.525442
9,81,1.797984
9,82,0.114126
9,83,0.258687
9,84,-1.358078
9,85,2.706365
9,86,-4.925776
9,87,2.928764
9,88,-5.136584
9,89,5.116451
9,90,-3.466242
9,91,-2.892225
9,92,-7.667903
9,93,1.055358
9,94,-4.090426
9,95,0.282131
9,96,-3.452157
9,97,-2.652833
9,98,-1.303227
9,99,0.240435
9,100,-0.246778
9,101,-1.618466
9,102,0.841459
9,103,-4.743979
9,104,0.266393
9,105,-4.683426
9,106,-2.047589
9,107,-5.300275
9,108,1.269478
9,109,-0.159484
9,110,-3.320105
9,111,-1.453106
9,112,0.097189
9,113,-2.960624
9,114,-2.228234
9,115,-1.226742
9,116,-8.604197
9,117,1.6685
9,118,-4.758633
9,119,1.907448
9,120,1.228865
9,121,-3.100596
9,122,-2.314789
9,123,4.110429
9,124,-1.167504
9,125,-1.470908
9,126,-2.387031
9,127,-1.615151
9,128,-0.415528
9,129,-1.154803
9,130,-5.817211
9,131,0.41966
9,132,-0.433634
9,133,2.340612
9,134,-3.523806
9,135,4.326737
9,136,-2.281182
9,137,-0.071052
9,138,-1.228074
9,139,-2.406126
9,140,-6.015421
9,141,-5.445011
9,142,-8.647534
9,143,-2.695729
9,144,-4.841808
9,145,0.32405
9,146,-9.45911
9,147,2.078448
9,148,-8.316946
9,149,-4.188267
9,150,-3.816785
9,151,4.173423
9,152,-4.088072
9,153,-0.155063
9,154,-2.674199
9,155,4.735748
9,156,-1.084699
9,157,-0.319422
9,158,-1.895245
9,159,0.213723
9,160,-3.617017
9,161,-4.090818
9,162,-3.969395
9,163,-0.637501
9,164,-0.890081
9,165,-2.685948
9,166,-1.84473
9,167,-0.72145
9,168,0.855543
9,169,0.332857
9,170,-4.503114
9,171,0.375512
9,172,-1.55664
9,173,-4.21743
9,174,-0.460764
9,175,-3.677696
9,176,2.338579
9,177,2.203461
9,178,1.903361
9,179,-3.582807
9,180,-2.683193
9,181,-0.18178
9,182,0.148623
9,183,-5.529358
9,184,-3.399705
9,185,-7.200666
9,186,-0.183871
9,187,2.301944
9,188,-5.103639
9,189,-1.15635
9,190,-0.427312
9,191,-0.862346
9,192,0.336016
9,193,1.520682
9,194,0.166516
9,195,-1.079528
9,196,1.390359
9,197,2.831547
9,198,-0.292831
9,199,-0.092338
9,200,-0.227473
10,11,-5.265269
10,12,-1.009921
10,13,1.725887
10,14,-0.963111
10,15,0.008616
10,16,1.067818
10,17,1.9757
10,18,-1.530456
10,19,1.630912
10,20,2.600606
10,21,-2.178749
10,22,2.699312
10,23,1.20632
10,24,-1.547564
10,25,2.452533
10,26,3.820207
10,27,-2.033714
10,28,2.941845
10,29,0.318416
10,30,1.474599
10,31,0.252012
10,32,3.672589
10,33,1.099056
10,34,0.32872
10,35,-1.280831
10,36,-3.203664
10,37,1.00824
10,38,0.234932
10,39,1.212892
10,40,-0.151502
10,41,-0.208479
10,42,-0.330643
10,43,3.632871
10,44,1.203085
10,45,1.143366
10,46,-4.913416
10,47,0.101525
10,48,0.058793
10,49,0.121569
10,50,-2.330921
10,51,2.595701
10,52,0.110034
10,53,-0.490795
10,54,1.992154
10,55,-4.433005
10,56,-1.324322
10,57,0.421681
10,58,1.398404
10,59,1.800674
10,60,-1.061116
10,61,-0.290124
10,62,-0.437665
10,63,-0.946863
10,64,0.828088
10,65,3.659971
10,66,0.852098
10,67,0.407259
10,68,2.120446
10,69,0.082358
10,70,1.063823
10,71,3.696363
10,72,0.158659
10,73,-0.546472
10,74,3.476864
10,75,-2.89397
10,76,-4.200302
10,77,-1.251826
10,78,0.103836
10,79,-0.309463
10,80,-1.573056
10,81,-2.812632
10,82,0.073087
10,83,1.202525
10,84,-0.576263
10,85,0.499354
10,86,2.008027
10,87,3.085691
10,88,-0.091148
10,89,0.306758
10,90,1.351079
10,91,-0.890149
10,92,-3.719922
10,93,1.458797
10,94,1.757056
10,95,-8.047022
10,96,-0.442649
10,97,-0.693022
10,98,-0.012504
10,99,1.684047
10,100,-2.117739
10,101,-0.276556
10,102,-1.621981
10,103,0.352316
10,104,0.384681
10,105,0.527758
10,106,0.527171
10,107,-1.377021
10,108,0.83918
10,109,0.013968
10,110,0.819167
10,111,-0.074753
10,112,-1.41748
10,113,-0.762758
10,114,0.039304
10,115,-1.184883
10,116,-2.004615
10,117,2.239295
10,118,-4.998464
10,119,-2.107894
10,120,1.43526
10,121,-3.576198
10,122,-0.789882
10,123,3.005837
10,124,0.020545
10,125,-1.462858
10,126,2.695479
10,127,0.18513
10,128,0.792647
10,129,-3.732043
10,130,-2.013396
10,131,-0.394977
10,132,-1.503054
10,133,3.519626
10,134,-4.608712
10,135,-3.175169
10,136,-0.216131
10,137,0.131634
10,138,-0.176386
10,139,0.936298
10,140,-0.264999
10,141,-2.649453
10,142,-1.472641
10,143,1.100267
10,144,0.896881
10,145,0.146655
10,146,-2.373128
10,147,1.395008
10,148,-1.665378
10,149,1.138234
10,150,-0.786043
10,151,3.236454
10,152,-1.585039
10,153,-2.221905
10,154,2.51506
10,155,-2.272282
10,156,0.904297
10,157,1.212314
10,158,0.738422
10,159,-0.54887
10,160,-1.804019
10,161,0.026667
10,162,0.366111
10,163,-1.556067
10,164,2.890722
10,165,-0.45033
10,166,-0.058939
10,167,-1.990052
10,168,-1.183196
10,169,-4.995552
10,170,0.936428
10,171,-5.291833
10,172,-0.359879
10,173,0.453358
10,174,-0.335573
10,175,1.178172
10,176,3.097849
10,177,-0.760954
10,178,0.001835
10,179,1.325998
10,180,1.663014
10,181,-2.287569
10,182,1.915529
10,183,0.196487
10,184,1.184966
10,185,-2.133404
10,186,-0.028775
10,187,2.183546
10,188,0.163386
10,189,-0.151985
10,190,1.162868
10,191,-1.055248
10,192,-0.070975
10,193,-2.250635
10,194,-1.704849
10,195,3.263099
10,196,-2.735438
10,197,0.788538
10,198,2.389756
10,199,0.121828
10,200,-7.429816
11,12,-7.145554
11,13,-4.921842
11,14,-8.26991
11,15,-4.01625
11,16,-2.356587
11,17,-2.414274
11,18,-3.610258
11,19,-2.502465
11,20,-6.174514
11,21,-8.541867
11,22,-5.39712
11,23,0.007862
11,24,-0.646921
11,25,-0.117203
11,26,-1.763813
11,27,-9.571893
11,28,-4.764402
11,29,-5.056078
11,30,-6.712054
11,31,-4.216424
11,32,-3.576996
11,33,-4.468171
11,34,-5.788054
11,35,-8.686022
11,36,-6.646713
11,37,-0.084766
11,38,-2.410122
11,39,-0.242311
11,40,-0.377849
11,41,-4.295123
11,42,-8.880376
11,43,-3.339474
11,44,-3.03261
11,45,-4.743238
11,46,-6.979246
11,47,-3.934574
11,48,-4.862474
11,49,1.66346
11,50,0.034729
11,51,-4.283595
11,52,-1.501882
11,53,-2.904934
11,54,-2.186196
11,55,-0.604723
11,56,-3.343093
11,57,-5.393252
11,58,-6.927865
11,59,-4.989073
11,60,-5.194036
11,61,-5.52577
11,62,-1.3652
11,63,-5.753546
11,64,-5.951415
11,65,-3.113852
11,66,-4.151235
11,67,-6.38875
11,68,-2.899049
11,69,-7.276232
11,70,-4.711337
11,71,-2.046259
11,72,-2.083334
11,73,-6.47337
11,74,-0.657935
11,75,-9.145215
11,76,-8.062774
11,77,-3.764529
11,78,-3.620863
11,79,-1.701962
11,80,0.404258
11,81,-5.404658
11,82,-2.29801
11,83,0.211597
11,84,-6.338427
11,85,-1.552997
11,86,-3.910822
11,87,-4.428384
11,88,-1.772166
11,89,-5.441069
11,90,1.509585
11,91,-2.217717
11,92,-11.859523
11,93,-2.801792
11,94,-5.398271
11,95,-11.607075
11,96,-1.12663
11,97,-4.157339
11,98,-2.387054
11,99,-6.128582
11,100,-6.850914
11,101,-3.450875
11,102,-1.553939
11,103,-0.017838
11,104,-1.397643
11,105,0.224222
11,106,-8.009234
11,107,1.513951
11,108,0.620975
11,109,-1.306623
11,110,-5.119413
11,111,-3.337926
11,112,-7.171851
11,113,-7.882029
11,114,-3.524897
11,115,-4.97033
11,116,-3.971495
11,117,-2.57792
11,118,-13.250506
11,119,-9.22215
11,120,-5.749671
11,121,-12.065915
11,122,-7.475687
11,123,-4.392252
11,124,-2.938961
11,125,-8.630757
11,126,-5.568259
11,127,-1.457073
11,128,-7.289537
11,129,-11.558595
11,130,-1.304822
11,131,-4.512071
11,132,-7.583681
11,133,-2.302606
11,134,-12.879057
11,135,-8.297994
11,136,-1.591091
11,137,-3.962089
11,138,-5.093154
11,139,-7.690484
11,140,-8.141621
11,141,-10.515954
11,142,-5.628767
11,143,-3.509845
11,144,0.786965
11,145,-3.207453
11,146,-8.133784
11,147,-3.31232
11,148,-4.744537
11,149,-4.498173
11,150,-1.420812
11,151,-3.282496
11,152,-1.83612
11,153,-7.957437
11,154,-1.350762
11,155,-8.27873
11,156,-2.865551
11,157,-4.61405
11,158,-2.232147
11,159,-6.03301
11,160,0.123456
11,161,-4.275049
11,162,0.746351
11,163,0.398604
11,164,-5.366156
11,165,-6.335776
11,166,-2.498032
11,167,-10.166278
11,168,-4.889608
11,169,-9.133127
11,170,-2.797171
11,171,-9.283049
11,172,-6.724358
11,173,-4.579088
11,174,-4.904624
11,175,-6.347335
11,176,-4.481254
11,177,-8.249736
11,178,-7.813092
11,179,-0.21659
11,180,-5.939116
11,181,-8.872881
11,182,0.019119
11,183,-6.666608
11,184,0.069243
11,185,-0.396585
11,186,-5.641772
11,187,-0.220076
11,188,-6.933823
11,189,-3.368336
11,190,-0.295319
11,191,-4.213481
11,192,-8.182134
11,193,-9.349196
11,194,-7.202997
11,195,-0.280511
11,196,-9.409062
11,197,-6.124831
11,198,-4.716458
11,199,-2.141436
11,200,-10.648201
12,13,4.159356
12,14,3.611881
12,15,-0.383591
12,16,-2.021801
12,17,0.184087
12,18,-3.278671
12,19,1.507945
12,20,1.172568
12,21,-2.195235
12,22,4.753058
12,23,5.374779
12,24,-4.815797
12,25,0.013335
12,26,5.17584
12,27,-0.53138
12,28,2.06929
12,29,-0.514936
12,30,3.135085
12,31,-0.577101
12,32,3.911268
12,33,-0.93757
12,34,0.005243
12,35,0.555998
12,36,-4.177351
12,37,5.173955
12,38,-3.087963
12,39,1.217733
12,40,-1.379703
12,41,0.798762
12,42,6.450119
12,43,1.170999
12,44,3.223083
12,45,-1.717445
12,46,-6.952715
12,47,-2.378862
12,48,-0.830765
12,49,-1.009364
12,50,-3.077647
12,51,4.866925
12,52,-2.619664
12,53,-3.700802
12,54,-0.923815
12,55,-6.733853
12,56,-4.048416
12,57,-0.020539
12,58,2.71396
12,59,7.898393
12,60,-4.286407
12,61,0.364131
12,62,-2.798449
12,63,1.44308
12,64,-0.436441
12,65,0.667358
12,66,-2.000414
12,67,-1.281909
12,68,1.571822
12,69,-2.073311
12,70,-2.039084
12,71,2.084222
12,72,1.952092
12,73,-3.019448
12,74,4.263437
12,75,1.92282
12,76,-6.571494
12,77,-1.605553
12,78,-0.968212
12,79,-2.177429
12,80,-4.768728
12,81,-4.009588
12,82,-1.757797
12,83,0.443264
12,84,-0.423419
12,85,-2.732129
12,86,1.957937
12,87,3.638321
12,88,1.676345
12,89,-1.080912
12,90,-1.184585
12,91,-3.568704
12,92,0.170271
12,93,1.585016
12,94,5.461943
12,95,-9.248902
12,96,-0.197332
12,97,-4.0535
12,98,0.3117
12,99,-0.619479
12,100,-4.060546
12,101,-3.121829
12,102,-2.416979
12,103,-0.419216
12,104,3.098349
12,105,0.317632
12,106,0.192511
12,107,-2.812069
12,108,-2.331427
12,109,-2.748449
12,110,3.959609
12,111,-3.151158
12,112,0.787928
12,113,0.032735
12,114,-1.492459
12,115,-4.370068
12,116,-0.643651
12,117,-0.577119
12,118,0.020667
12,119,-2.492495
12,120,-1.035065
12,121,-0.430833
12,122,0.245967
12,123,4.148851
12,124,0.150168
12,125,1.503725
12,126,4.643913
12,127,-3.186535
12,128,-1.324585
12,129,-1.102248
12,130,-4.28166
12,131,0.197236
12,132,0.849225
12,133,1.495861
12,134,-1.304371
12,135,-4.816418
12,136,-0.343993
12,137,-0.791796
12,138,-3.541177
12,139,0.996337
12,140,0.264298
12,141,0.113729
12,142,-0.849408
12,143,-1.907134
12,144,2.116308
12,145,-0.472565
12,146,-0.125659
12,147,0.236274
12,148,-2.292875
12,149,1.792942
12,150,-2.262009
12,151,1.66387
12,152,-4.326956
12,153,-0.26808
12,154,1.279672
12,155,-3.365689
12,156,4.419387
12,157,-1.469956
12,158,-1.987852
12,159,-0.902349
12,160,-4.947606
12,161,0.378823
12,162,-1.106433
12,163,-4.760999
12,164,0.835209
12,165,0.466815
12,166,-1.606129
12,167,-1.237282
12,168,-4.023664
12,169,-5.049678
12,170,5.602658
12,171,-6.026327
12,172,4.615862
12,173,-1.828562
12,174,0.541003
12,175,2.245815
12,176,4.469407
12,177,-1.37234
12,178,-0.050789
12,179,-0.632501
12,180,8.019879
12,181,2.596088
12,182,-0.935907
12,183,-0.126968
12,184,2.805876
12,185,-3.330522
12,186,2.904051
12,187,2.755971
12,188,8.852953
12,189,-0.766563
12,190,6.228479
12,191,-4.4384
12,192,-1.205419
12,193,-2.193557
12,194,-4.106847
12,195,1.535585
12,196,-3.876422
12,197,-0.660652
12,198,-0.330382
12,199,-3.093448
12,200,-8.815408
13,14,-0.700012
13,15,4.195186
13,16,3.287188
13,17,5.152821
13,18,-3.450344
13,19,-1.105113
13,20,2.296687
13,21,-2.341727
13,22,0.244498
13,23,0.15912
13,24,0.250701
13,25,4.609853
13,26,1.507107
13,27,0.401951
13,28,-0.001207
13,29,4.431825
13,30,0.677364
13,31,5.479306
13,32,0.597605
13,33,-1.16363
13,34,5.687824
13,35,1.490917
13,36,-4.389632
13,37,0.390982
13,38,-0.308274
13,39,-1.689032
13,40,-2.685706
13,41,2.76937
13,42,-0.919184
13,43,1.564458
13,44,-0.427378
13,45,3.251017
13,46,-5.957981
13,47,1.575751
13,48,4.086544
13,49,-0.764425
13,50,-0.281251
13,51,0.066217
13,52,-1.59646
13,53,0.698529
13,54,0.770668
13,55,-4.813134
13,56,-2.988229
13,57,5.4309
13,58,0.214157
13,59,0.005721
13,60,-0.815659
13,61,-1.708859
13,62,2.897491
13,63,1.148399
13,64,4.493003
13,65,1.198693
13,66,1.040495
13,67,1.05123
13,68,-0.657904
13,69,0.997038
13,70,2.567772
13,71,1.904421
13,72,2.010504
13,73,-1.677873
13,74,0.71412
13,75,-1.36745
13,76,-4.300257
13,77,-3.147447
13,78,4.387804
13,79,3.43046
13,80,-0.217821
13,81,-4.324222
13,82,4.624187
13,83,-1.650625
13,84,0.388368
13,85,2.816058
13,86,0.008594
13,87,1.258719
13,88,1.174735
13,89,0.388026
13,90,0.489215
13,91,0.700571
13,92,-1.492309
13,93,-1.136745
13,94,0.02928
13,95,-8.384482
13,96,2.803702
13,97,-0.82144
13,98,3.765117
13,99,2.240976
13,100,-2.590241
13,101,1.098919
13,102,-3.937559
13,103,-0.224246
13,104,-1.342776
13,105,-0.052892
13,106,1.73236
13,107,-2.698402
13,108,3.625757
13,109,3.273118
13,110,0.38838
13,111,-1.225829
13,112,0.62831
13,113,3.49614
13,114,0.742743
13,115,-1.620714
13,116,-0.217262
13,117,1.80054
13,118,-2.642187
13,119,-1.534786
13,120,2.169269
13,121,-2.140105
13,122,0.917317
13,123,1.166203
13,124,4.03865
13,125,-0.665178
13,126,0.823522
13,127,0.182769
13,128,1.516255
13,129,-2.486909
13,130,-0.717253
13,131,-2.009789
13,132,-1.404198
13,133,1.619052
13,134,-2.948262
13,135,-2.911094
13,136,3.491876
13,137,4.629054
13,138,-0.468072
13,139,0.531849
13,140,0.915886
13,141,0.623002
13,142,0.378584
13,143,2.658281
13,144,0.529695
13,145,4.951919
13,146,-0.740577
13,147,-1.066414
13,148,0.023816
13,149,-0.000136
13,150,2.456169
13,151,0.515775
13,152,-0.54073
13,153,-1.959554
13,154,-0.034428
13,155,-1.828578
13,156,-0.329291
13,157,3.835153
13,158,3.778893
13,159,-1.896138
13,160,-1.424828
13,161,2.09429
13,162,-1.289374
13,163,0.73216
13,164,2.748955
13,165,3.984028
13,166,4.07676
13,167,-0.975199
13,168,-1.499512
13,169,-5.618354
13,170,0.130529
13,171,-5.981437
13,172,0.19052
13,173,2.611644
13,174,2.016651
13,175,-0.010465
13,176,1.220558
13,177,-0.181702
13,178,0.43736
13,179,-0.346105
13,180,-0.018207
13,181,-0.502124
13,182,5.034268
13,183,0.461196
13,184,0.000474
13,185,-0.737524
13,186,-0.846893
13,187,-0.967894
13,188,-0.709707
13,189,-2.031272
13,190,-0.238044
13,191,-0.848249
13,192,0.726941
13,193,-1.781664
13,194,-2.039542
13,195,1.557916
13,196,-2.357161
13,197,1.346745
13,198,2.612373
13,199,2.158402
13,200,-8.013725
14,15,1.842128
14,16,-1.227419
14,17,1.842061
14,18,-6.616641
14,19,-3.365564
14,20,0.434595
14,21,-5.655512
14,22,-0.497032
14,23,-0.78997
14,24,-4.242425
14,25,1.020894
14,26,0.065866
14,27,-2.039605
14,28,-1.748216
14,29,2.322696
14,30,-0.260533
14,31,2.426274
14,32,-0.785433
14,33,-3.929769
14,34,2.49298
14,35,2.146567
14,36,-7.686541
14,37,-0.434324
14,38,-3.998605
14,39,-4.0354
14,40,-5.455967
14,41,1.429605
14,42,-0.3229
14,43,-0.400342
14,44,-2.059681
14,45,-1.057919
14,46,-9.694531
14,47,-2.070961
14,48,0.776892
14,49,-3.313558
14,50,-3.472712
14,51,-0.85097
14,52,-4.8383
14,53,-3.837519
14,54,-2.022178
14,55,-8.304606
14,56,-6.360356
14,57,2.701572
14,58,-1.405291
14,59,-0.030496
14,60,-5.060356
14,61,-4.248122
14,62,-1.298158
14,63,-0.633679
14,64,0.8913
14,65,-1.072643
14,66,-2.224012
14,67,-2.451803
14,68,-2.99388
14,69,-2.717819
14,70,-1.716054
14,71,0.168074
14,72,1.516566
14,73,-5.097457
14,74,-1.071677
14,75,-3.317246
14,76,-8.359722
14,77,-5.996465
14,78,0.931679
14,79,-0.407538
14,80,-4.428855
14,81,-7.650716
14,82,0.240299
14,83,-4.133027
14,84,-2.255831
14,85,-1.822434
14,86,-1.621137
14,87,0.305945
14,88,1.273462
14,89,-3.467391
14,90,-2.300778
14,91,-3.46413
14,92,-0.774875
14,93,-3.357996
14,94,-0.331496
14,95,-12.201531
14,96,1.730402
14,97,-4.771171
14,98,2.887746
14,99,-1.268264
14,100,-6.217559
14,101,-3.069058
14,102,-6.858481
14,103,-2.782248
14,104,-3.21204
14,105,-2.301816
14,106,-0.581363
14,107,-5.537509
14,108,-1.005318
14,109,-1.20083
14,110,-0.446406
14,111,-4.807602
14,112,-1.481567
14,113,1.919341
14,114,-2.456817
14,115,-5.592244
14,116,-0.492824
14,117,-1.692534
14,118,-4.098394
14,119,-5.049029
14,120,-1.546162
14,121,-4.040141
14,122,-1.314866
14,123,0.278914
14,124,2.927517
14,125,-2.922345
14,126,0.182783
14,127,-3.729689
14,128,-2.125393
14,129,-5.185684
14,130,-4.429618
14,131,-4.53571
14,132,-3.801089
14,133,-0.503273
14,134,-5.111874
14,135,-6.889688
14,136,1.979463
14,137,1.426033
14,138,-4.384816
14,139,-1.21904
14,140,0.5381
14,141,0.029796
14,142,-0.979989
14,143,-1.340851
14,144,-1.500747
14,145,2.560359
14,146,0.063178
14,147,-3.707636
14,148,-2.712792
14,149,-1.44982
14,150,-1.322006
14,151,-1.781492
14,152,-4.558815
14,153,-4.563634
14,154,-2.284933
14,155,-5.650182
14,156,-1.774306
14,157,-0.585188
14,158,-0.555067
14,159,-4.733551
14,160,-5.336606
14,161,1.055179
14,162,-3.97761
14,163,-3.76758
14,164,0.42156
14,165,3.360104
14,166,0.277746
14,167,-3.755615
14,168,-5.532628
14,169,-8.906924
14,170,0.112125
14,171,-9.459593
14,172,-1.237155
14,173,-1.119298
14,174,0.053221
14,175,-1.303056
14,176,0.331562
14,177,-3.338152
14,178,-2.335357
14,179,-3.013936
14,180,0.012043
14,181,-2.392344
14,182,0.49275
14,183,-1.083477
14,184,-1.450239
14,185,-4.074582
14,186,-2.750989
14,187,-2.983971
14,188,0.086422
14,189,-4.727557
14,190,-1.302772
14,191,-5.044292
14,192,-2.464828
14,193,-5.20836
14,194,-5.896247
14,195,-0.5794
14,196,-5.978462
14,197,-1.961663
14,198,-0.851961
14,199,-2.363751
14,200,-11.779539
15,16,2.221443
15,17,2.913381
15,18,2.102083
15,19,7.88785
15,20,3.710584
15,21,3.915349
15,22,7.095952
15,23,3.860047
15,24,-0.697023
15,25,4.49082
15,26,8.907783
15,27,-0.607328
15,28,5.461446
15,29,0.333088
15,30,8.373571
15,31,0.175457
15,32,9.41828
15,33,3.481625
15,34,0.829768
15,35,-0.379652
15,36,1.868984
15,37,3.300932
15,38,1.67683
15,39,8.834673
15,40,3.515588
15,41,0.218985
15,42,4.966525
15,43,5.473132
15,44,4.164107
15,45,1.305157
15,46,0.546653
15,47,0.00106
15,48,0.043239
15,49,2.818723
15,50,-1.88357
15,51,6.200728
15,52,3.023755
15,53,2.175151
15,54,2.819248
15,55,-2.95789
15,56,1.038943
15,57,0.9696
15,58,6.471378
15,59,6.248864
15,60,0.739714
15,61,4.899664
15,62,-0.476793
15,63,0.257862
15,64,1.135001
15,65,5.190518
15,66,0.821654
15,67,4.152794
15,68,9.881177
15,69,0.464046
15,70,1.593092
15,71,7.542491
15,72,0.845087
15,73,1.511692
15,74,9.592035
15,75,0.08653
15,76,-0.019055
15,77,4.675748
15,78,-0.035762
15,79,-0.453928
15,80,-0.55501
15,81,4.066948
15,82,-0.121594
15,83,6.740764
15,84,0.335918
15,85,1.508536
15,86,3.374709
15,87,10.27828
15,88,0.710277
15,89,7.308001
15,90,3.428864
15,91,-0.853892
15,92,-1.689708
15,93,7.213087
